"yes, ive gotten that far",-1
"the same place you did the make install in",-1
"do a make uninstall",-1
"hi, is anyone able to help me recover my ubuntu 9.10 from fail to load gnome.desktopmanager?",-1
"f6'd my way through",-1
"what caused that?",-1
"in the /gdm/ dir?",-1
"my tinkering with gdm",-1
"are you able to get to a shell by booting to recovery mode?",-1
"still claims to be mounted. it must just hate me! will run in -v and post response.",-1
"fuser checks running procs or something yes? it would be unusual for that to make a system hang?",-1
"when i run umount on that disk it says that it is busy. if i unmount by rightclicking the desktop icon, it appears to work but fsck reads the same response!",-1
"what is the ""considerable difficulty"" ?",-1
"no verbose mode for that command!",-1
"do this sudo fuser /dev/sdxx",-1
"the output of fsck /dev/sdb1 is:",-1
"hi there, i'm having considerable difficulty running fsck on an external usb harddrive. can somebody help me.",-1
"you can not fsck a mounted disk",-1
"sudo fuser -km /mount/point/usbdisk",-1
"try to load it",-1
"but i get bash: /home/andrew/documents/android-sdk-linux_86/tools/adb: no such file or directory",-1
"well, that's very odd",-1
"is the file executeable?",-1
"i cd into the directory and try a ./adb, yet it says adb is still not found",-1
"even though the file is there",-1
"even if it isn't executable, it should still _find_ it, no?",-1
"ok now that's weird",-1
"yeah i set permissions on it",-1
"i'm having a problem with my path, i edited .bashrc with this line: export path=$path:/home/andrew/documents/android-sdk-linux_86/tools",-1
"then what?",-1
"just install it",-1
"what are you trying to execute?",-1
"you need to install build-essential package to compile",-1
"i see, you're trying to compile a source right?",-1
okay,-1
"i'm not sure, this is the first time i've done it",-1
"extract it first",-1
"so i downloaded a tar.gz file, how do i run what's inside it?",-1
"type ./configure in your terminal",-1
"yes, it's odd now everything is working, but sometimes it happens ... i",-1
"is there any bugs with network manager? sometimes i cant ping www.google.com but works if i ping to, for example, 8.8.8.8 .... anyone having a similar issue with me?",-1
yes,-1
"its an issue either with the routing or opendns servers themselves that are posing an issue",-1
"and are they added into /etc/resolv.conf?",-1
"they're probably not working, try other dns servers, heck even the ones from your provider if needed be",-1
"no worries",-1
"i see, thanks :)",-1
"indus: i've tried opendns servers",-1
"you haven't specified dns servers",-1
"do you know where i can get latest erlang package?",-1
"is it okay if i use karmic package from ppa, since i'm using jaunty now ??",-1
"maybe the same ppa has packages for jaunty too",-1
https://launchpad.net/~erlang-dev/+archive/ppa,-1
"alright, thx",-1
/var/cache/apt/archives/,-1
"too bad that isn't there :( ... i guess i should compile it from source",-1
"yep only karmic there",-1
"no it is not ok ...",-1
"what is the ppa url ?",-1
"yo yo yo",-1
"yes, i knew it .... but for now i dont want to upgrade pidgin",-1
"iromli: get pidgin from the pidgin ppa. may help",-1
"yup, already done it ... but nothing's work",-1
lol,-1
"yahoo are a weird bunch",-1
"will try it now",-1
"slyrus: use the output if: sudo lshw -c sound ,to find guides",-1
"i see",-1
"iromli: yahoo change logon server like people change socks",-1
"gnea:ok,yes,but i want to make friends with people from diffrent countries....",-1
"if you want to just chat type /join #ubuntu-offtopic",-1
"gnea:do you think so..",-1
"gnea:my english is poor?",-1
"gnea:ok,i learn it ...",-1
"gnea:is it important?",-1
"gnea:yeah,thanks,i think i was wrong once..",-1
"gnea:i think not..",-1
thanks,-1
"gnea:i  have know that..",-1
"i see what you did there lol, mango",-1
:p,-1
"so much to install again..grr.",-1
"shame really, 11.10 was a nice upgrade",-1
"goint to reinstall",-1
"pro tip: if something works fine, don't mess with it",-1
11.1,-1
"12.04 is not precise for me",-1
"i give up with the latest ubuntu.",-1
"my lag meter is 2",-1
"-t? -o.",-1
"a bot or a idiot",-1
"-t would be for type -o would be option...i'm tired",-1
lol,-1
"oh, it's italian",-1
yes,-1
"lag, mine is 0 sec. but we went offtopic",-1
bah,-1
:d,-1
"nvidia is easy",-1
"that failed me about five times over. the walkthrough showed me how to plug in the edid, and that fixed it.",-1
"i figured it out eventually, there was a walkthrough.",-1
"http://code.google.com/p/vaio-f11-linux/wiki/nvidiasetup <-- this was what did it for me.",-1
ugh.,-1
"i can help you",-1
"edid? oh i c. good to know",-1
"installing in the first place was kind of a pain in the ass, especially getting my nvidia card working, so i'm trying to avoid it.",-1
"all you do is this. dl it from nvidia.com and save it to your home dir. nano into /etc/modprobe.d/blacklist.conf and add ""blacklist nouveau"" and ""blacklist nvidiafb"" then save and reboot. hold shift while booting to enter grub2 menu and select recovery mode. drop to root prompt. init 3. then log in with regular account and ""sudo sh nvidia..."" installer. let it xconfig and done.",-1
"i'll try to see what the next step of the boot process is.",-1
"i wanna find a program to keep my xubuntu clean ? any idea ?",-1
"how can i keep my xubuntu clean ?",-1
yes,-1
help,-1
"i wanna find a program to keep my xubuntu clean , can you help me ?",-1
"what ś the name?",-1
"sudo apt-get autoclean",-1
"what the name?",-1
"wanna find a program to keep clean my xubuntu? can you help me",-1
"wht the name ?",-1
"i'll check it out, thanks a lot",-1
"is there a certain distro of ubuntu that has the desktop environment but doesn't have all the extra stuff with it like evolution mail and shotwell and pitivi and all that, just a clean slim desktop install?",-1
"thanksfor the info, but i'm not proficient with the cli",-1
"suggest you try linux mint. they customize that.",-1
"i just uninstall the bloat in ubuntu. or i install from base",-1
"from synaptic package manager, find nvidia driver currently installed and then right click and purge",-1
"or download crunchbang, which is based on debian and openbox",-1
"how do you access spm from cli?",-1
"ubuntu alternate install iso, from which you install command-line system, then build around it",-1
"you can try purging nvidia-current",-1
"it worked on mine no problem, albeit i think its redicilious that i have to mess with grub simply to boot to bash.",-1
"im talkiing about booting into bash",-1
"how do you boot to terminal?",-1
"if it works for you will you tell me?",-1
"sorry. i sent a link. here it is again: http://fooninja.net/2010/07/29/text-boot-in-ubuntu-lucid-lynx-10-04-disabling-gdm/",-1
1010,-1
"okay, we're both working on the same thing. so if i figure it out i'll tell you.",-1
what,-1
"this worked for me. http://fooninja.net/2010/07/29/text-boot-in-ubuntu-lucid-lynx-10-04-disabling-gdm/",-1
"10.10? or oler?",-1
"thats 10.04",-1
"well that why i asked you to try lucid first",-1
"are you upgrading",-1
"10.10 is pretty good",-1
"try having a ati 9550",-1
"help dead_beef with his issue",-1
"get an inexpensive nvidia card",-1
:d,-1
"nope :d",-1
laptop?,-1
"server issue",-1
anyone?,-1
"thank you, it is working, i think",-1
"ok action",-1
"thanks, i will try it",-1
"with shoutcast? thats a long time now?",-1
"can someone tell me how to set up apt to point and pull from a directory on the usb drive like from an http; repo, only local? i used 'deb file:/<mounted dir name>' but it doesnt work. i did a base install and need it to scan an nstall debs from a stick",-1
"you're welcome :-) (r stands for recursive)",-1
"cp -r ....",-1
"what ist he command to copy directories that are not empty? cp didnt work",-1
"i want to remotely (ssh) install a vnc server, that actually lets me see and use, what is on the screen, be it the login screen or the session thereafter",-1
"yes, but i only can make it work ,when there already is someone logged in",-1
"if i ever want to login to my x on my ubuntu machine from my phone, i always start krfb, and i set it for ""allow uninvited connections"" ...but i also make it require a password. then i connect with my android phone",-1
"dr_willis thanks for your help",-1
"yeah try out tightvnc for a server",-1
"there are also alternatives like inside kde, you have a program called krfb. haven't had alot of experience, although it must be running while in a x environment, before you can remotely connect to it",-1
"is your vncserver requiring x? while in a shell?",-1
"i made x11vnc let me see the login screen, but it crashes on login",-1
"whats the problem hmw?",-1
"could it possibly be some permissions? that are reqeired?",-1
"maybe i should deal with my photo/movie addiction instead of trying to figure out how to keep it hidden",-1
"except all that goes into 80 thousand log files",-1
"i mean come on.. thumbnails, recently opened",-1
"how can i watch porn with ubuntu without leaving a huge trail of every file i open?",-1
"seriously though.. it is really difficult to be sneaky",-1
blah,-1
fuck,-1
"it looks bad to have an empty history",-1
"your porn addiction?",-1
"all 80 thousand of em?",-1
"in a terminal what is the output from       lspci -vvnn | grep 14e4",-1
:),-1
"ok cool",-1
"what is sta option with no internet?",-1
"you can convert ubuntu to unr basically with tha addition of 3 packages",-1
"sta option with no internet",-1
https://help.ubuntu.com/community/wifidocs/driver/bcm43xx,-1
"will have to reinstall and check i was frustrated to i wiped the drive to start over",-1
"acicula 2 more easy questions.  i have 4 ubuntu boot options and shouls only have two.  looks like i have 2 diff versions installed but i do not that i know of how do i figure it out and get rid of one.  second question how can i change my system to autologin since i selected to used password during install?",-1
"very little difference..... mainly optimizations to make thing fit on a small screen",-1
"just installing?",-1
"yes, install by the instructions here.http://www.videolan.org/vlc/download-ubuntu.html",-1
"i cannot play any media file using vlc.",-1
"% sudo apt-get install vlc vlc-plugin-pulse mozilla-plugin-vlc",-1
"it launches fine but cannot play media files.",-1
"vlc not working on ubuntu 9.10. any fix?",-1
"hi anyone knows how to get vlc working on ubuntu 9.10?",-1
"another question: anybody nows how i can use skins with pidgin",-1
"hotboxy i did it with the normal software center",-1
"datrobler: used  this command.    % sudo apt-get update",-1
"i will give you the page. cause i dont know googledns tho i can look it up. <mattgyver> tripelb, googledns?",-1
"that page i linked to will give you all the instructions, similar if not exactly what you said. have you dont it?",-1
googledns?,-1
"its the same thing but it also graphs information for you and lets you control the dns as well",-1
"what is opendns? ok i'll look it up.",-1
"no i use opendns because its faster in my area",-1
"yeah in your router you just need to enter the dns servers which if i recall are 8.8.8.8 and 8.8.4.4 but dont quote me",-1
"has anyone here any knowledge of using the google name server?",-1
"yes. i did that but the apply button still stays grey.",-1
http://code.google.com/speed/public-dns/docs/using.html#setup,-1
:),-1
"it does though",-1
"ah, use empathy, it should be on the livecd",-1
"it does come with empathy though",-1
"i use irssi",-1
"i am going to use a live cd so i cant install anything. on a mac. why? to back up my data (prior to a clean install) and all i have is an ext4 (my old ubuntu from a dead computer.)",-1
"empathy has no irc client",-1
"that can speak irc",-1
really>,-1
"does 11.04 have an irc client in it and if so which one?",-1
"i dont understand what you mean",-1
"oh. i found this one the web:  the database program is not installed with ubuntu 10.04 out of the box. it simply does not fit on the cd.",-1
"i dont use open office much, i find it awful",-1
"as far as i know, no",-1
"thanks, anyway i'm a bit smarter now. a bit of help...",-1
"there is base, but it isnt an access dropin",-1
"i thought that opensource would naturally be able to open the special ms stuffs.",-1
"what's the diff between formula and spreadsheet?",-1
"there isnt much you can do with mdb files with open office, as far as i know anyway. maybe someone else can advise. open office base is not an ms access replacement, and it wont open mdb files afaik",-1
"when i want to opena ms access document do i use openoffice formula or spreadsheet? does it have a database?",-1
"hi booted macbook on 11.04 livecd +. connected wireless + started empathy, set up irc +. asked to connect to #ubuntu --> oops, goes to login screen with only choice = other..  i cant log in.  (this happened twice. the first time i didnt get that far.) help please.",-1
"hold the shift key after the bios, this will bring up the grub menu.",-1
"'man fsck' will show you how to do it.",-1
"how do i know when ""after the bios"" is or does it matter?",-1
"disk integrity check on 11.04 -- can i?",-1
"livecd opens then goes to login screen and im stuck",-1
"and it looks like it froze",-1
"there used to be such a choice at the startup screen. is there a way to get that screen?  --",-1
"ok i be ignored and must sleep. but how can i do a disk integrity check with 11.04 -- it is all so automatic i dont get the text list at the start.  please help me.",-1
"just hold shift when the computer starts.",-1
"xchat rocks",-1
"my pleasure, :)",-1
"if you want real irc support, use xchat. if you want a single app, for all communications, use pidgin, :)",-1
"well, i use pidgin, :) as it supports both irc and gtalk of mine. so it is rightly a communication centre, :d",-1
no,-1
"thanks, :) hope that comes out soon.",-1
"well, :) same thing can be done in pidgin too, by using xchat-irc plugin, :d",-1
"empathy has a dropdown starting with ""facebook chat"" and irc is not one of the options on it. so it seems to me that empathy does not do irc.  fill me in on how i am wrong please.",-1
"it supports irc,but the support is minimal in empathy. for example, you can not add contacts there,",-1
"on xchat an uparrow will bring up the last thing you typed. do it again and you get the previous one. (called brings up a history of hour comments)  wonderful device. so you can use xchat for irc and the other for gtalk",-1
"witam ktoś pomorze z aktualizacją ubuntu 10.04 wykonałem polecenie apt-get dist-upgrade teraz mam okienko i nie wiem co wybrać?",-1
"hi can you help me with upgrade ubuntu??",-1
"whatever happened .... it should not be a problem of reinstalling a kernel, but it surely is a problem to interrupt the upgrade",-1
"sure.... after you have done your backups :-)",-1
"so what option i must click yes(tak) or no(nie) :)",-1
"i don't must install kernel-image??",-1
"nie ... as said before..",-1
"let it reinstalll",-1
nie,-1
"thanks. the ubuntu forums don't ansfer me now",-1
nope,-1
"easiest way is to boot into single user mode and set a root password",-1
"did you set a root password?",-1
"then you can log in as root once booted up and fix whatever else you need to fix",-1
"it's a vm i've been playing around with some stuff on, so there's a lot of things that should be done that i didn't :)",-1
"always set a root password :)",-1
"so, apparently i did something and now my user is no longer in the sudoers file, so i can't do anything as root :(.  how do i fix this?",-1
"you may have to boot into single user mode then to fix it",-1
"thanks, didn't know if there was a way to do it without resorting to that.",-1
imbezol,-1
"hit alt-f2 and run the 'gksudo gedit /etc/sudoers' from there",-1
"it will ask when something requires admin priveleges",-1
"do you see the line in the file that says 'root    all=(all)  all'?",-1
"i want it to ask more often it should be adjustable some way",-1
"like a firewall?",-1
"how do i adjust ubuntu security settings",-1
"is there a visual way im new to terminal",-1
"in terminal, run 'sudo visudo' (w/o quotes)",-1
"or if ur not comfy with vim, try 'gksudo gedit /etc/sudoers'",-1
"type the same line below the 'root....' line, but replace 'root' with your username",-1
"kk josh i'll try it",-1
"choose usb stick and then ubuntu in the next option line and click show me how.",-1
"it doesnt support usb boot i dont think..",-1
"but how would i do that anyway?",-1
"why can't i browse mshome network?? why can't i browse my other ubuntu pc? on the same network..it's linked and shared",-1
"josh yes",-1
studio,-1
"it is shared via wifi and cable yes..",-1
"snt ubuntu 10",-1
"i would like to update the other ubuntu pc to 10.4 but it has no cd-rom?",-1
"i am using 9.10",-1
"i used this shell script http://conradmiguel.com/install-flash-player-10-on-ubuntu-10-04-64-bit-lucid-lynx",-1
"my guess is that it will work in 9.10 just fine since neither firefox of flash have changed in any significant manner",-1
"thanks  did the trick",-1
"theres your problem, adobe dosent like 64 bit linux, i used an install script that did some voodoo to get it to work, let me see if i can find the link to it",-1
"what release are you on?",-1
"yw, enjoy, and save that script",-1
"restart firefox",-1
"32 or 64 bit?",-1
"64 bit",-1
"so i'm a criminal because i want to hide myself? .. have you ever helped someone enable /home/ encryption?",-1
"hello, i want to be able to browse the net anonymously. for this i use vpn, but my problem is that some of my applications might attempt to dial home and thus compormize my security. examples of this are: ubuntuone, skype autologin (if launched by accident), gnome tries to get data about the weather to show in it's applet... and so on.... how would i go about blocking every single application except firefox from using tcp\ip in a simple activate\deactivate ma",-1
"erhgm, a socket file",-1
"firewall everything execept port 80",-1
"in theory, if i would do something very bad and the goverment really would want to get me.. they could search if the ip used has tried to login to skype\ubuntuone\facebooe(i use gwebber) etc.",-1
"traffic should go down the vpn so it would still be anonymous",-1
"the governmet will not come looking for you if you don't do anything baf (as per your reason for wanting anonymous)",-1
"does the network traffic gothro a fifo?",-1
no,-1
"then don't do bad things - we are not here to help you avoid rules",-1
"will amd64 reject debs compiled for x86_64 ?",-1
"is it i386_64 or x86_64 ?",-1
yes,-1
"what is the architecture name for 64bit ubuntu?",-1
"one final question, if i do 'uname -m' on amd64, is there change that uname will report it as x86_64 Ã?",-1
"will amd64 run on intel core i3 ?",-1
"ok guys, thanks",-1
"amd64 or x86_64",-1
"k thx",-1
"they're the same architecture, different name.",-1
"witam ktoś pomorze z aktualizacją ubuntu 10.04 wykonałem polecenie apt-get dist-upgrade teraz mam okienko i nie wiem co wybrać?",-1
"you are using backtrack, which isn't supported here",-1
"hi can you help me with upgrade ubuntu??",-1
"upgrade within the same release, or to the next release?",-1
"yes backtrack-linux but it is ubuntu help please",-1
"no, it's backtrack",-1
"please take it to #backtrack-linux",-1
"your os is supoprted in #backy",-1
"none of the ubuntu spinoffs are supported here",-1
"what is the output of:  lsb_release -sc",-1
"any reason why you cant just install grub2 to mbr?",-1
"how do i do that? wait, i'm checking online",-1
"but there is no menu anymore",-1
"hi, my other linux is installed on /dev/sda8, but i cannot reach it - using grub in ubuntu terminal, i type 'install (hd0,7)' and a whole bunch of parameters, but it says 'error 21, disk does not exist' - hints & tips anyone?",-1
"it could also be that youre using the wrong index, grub2 and grub legacy start counting partitions differently, i think grub legacy started at 0, grub2 starts at 1 so your 7th partition in your first hard drive would be  /dev/sda7",-1
"you have to enter what settings manually?!?  can you boot up to your linux os?",-1
"sudo update-grub, then reboot",-1
"yes, ubuntu, centos and mint",-1
"i am in linux now, so yes",-1
"so you installed grub2 in your mbr?  you have more than one os on your machine?",-1
np,-1
"(well being more exact gdm 2 since 9.10, which sadly isn't as good as the old version)",-1
"no disabling plymouth, probably won't help to speed it up",-1
"well you if you take a load of system stuff with it, that should be there",-1
"i want to boost my system",-1
"plymouth is the graphical boot up and shut down, so its there by default in 10.04.  gdm is the default log in screen for ubuntu.",-1
"thanks for the tips",-1
"plus you can't 100% properly disable it anyway, since how its bundled into the sysetm",-1
"how do i disable plymouth?",-1
"why do you want to disable plymouth whats the issue?",-1
"yes after is rescued this grub with the fedora disc",-1
"i m booting this pc now to pastebin fdsik -l",-1
fedora,-1
"ok thx i ll do",-1
"ubuntu grub is on sda2",-1
"i tried to load the ubuntu grub over fedora grub but i got an error file not found",-1
"fedora on sda4",-1
"fedora grub is on sda3",-1
"copy the output of sudo fdisk -l and  paste it here => http://paste.ubuntu.com/",-1
"ubuntu is installed on sda2",-1
"not sure which thing i have to setup ... to get it to boot to my gdm login screen??",-1
"all i did in xinitrc was add",-1
"adam_>> why arent you niglop anymore?",-1
"picard1421>>  forgive the question but did you install a gdm on it? it doesnt come with one stock",-1
"picard1421>>  yes, server doesnt come with one stock",-1
"yeahh i know that i installed them.. but im not sure how to boot into them?",-1
"adam_>>  hehe close xchat. rename .xchat2 niglops backup or something. restart xchat",-1
"adam_>>  ok, this time remember not to poke away the dialog box :)",-1
"i guess the easiet thing to do would be to use 10.04 but somehow have ... a way toooo..",-1
"picard1421>>  youd need to install those packages",-1
go*,-1
"vm widows and use office",-1
"apt-get...  to got get..  etc..",-1
"micro$oft true facts..  proprietary..",-1
"hence..  open source floats my thoughts...",-1
"<<<<  opensuse, mint 8 & 9, bt4...  choose your weapon..",-1
"true...  underpower is such a depressing contept.. i love my beast..",-1
"ndiswrapper provides setup possibilities for your wiress nics",-1
"i often forget my vms require such taxing on my processors..",-1
"... ty",-1
"what ext2 and ext3 are you talking abotu",-1
"you'd have to use an input method",-1
?,-1
"scim maybe?",-1
https://help.ubuntu.com/community/scim,-1
"was not talking to you",-1
"on my sda1",-1
"i don't know what the approved ubuntu input method is",-1
ok,-1
"i forgot (when login my vm on virtualbox",-1
"isn't there a source repo for your package?",-1
"this is what is missing",-1
"did the build deps change?",-1
"did you try apt-get build-dep $your_package?",-1
"build-essentials is everything needed for compiling ... fakeroot and checkinstall aren't needed here",-1
"no, it is a recent version",-1
"so i don't think it will help",-1
"dlocate filename should do what you want",-1
"is that what you want to compile, or what's missing to compile?",-1
"what does dloacate do ? does it looks in ubuntu package db on the web ? is it like ""locate"" in fedora?",-1
k,-1
"that's it.",-1
"gnu/linux is an os. distributions are differently packaged gnu/linux oss.",-1
then,-1
"i'm looking for clear difference between distro and os",-1
"that's /exactly/ what it is.",-1
"okay, that's the exact thing, even more about that, wiki can help me",-1
"that wasn't an example.",-1
"that was a cool example, abhi_nav  , psi-jack-",-1
"is that linux is a distro",-1
"ok got it http://paste.ubuntu.com/966177/",-1
http://paste.ubuntu.com/966172/,-1
"does anyone have any advice on how to fix a duplicate source.list entry?",-1
"ok rychusj  can we see a ls /ect/apt/sources.list.d/",-1
http://paste.ubuntu.com/966184/,-1
"could you use paste.ubuntu.com and paste the error that you are getting and also    cat /etc/apt/source.list",-1
"sudo apt-get --fix-broken update",-1
"tried it and still getting the same message",-1
"is cat/etc/apt/source.list a terminal command?  not sure how to get to that",-1
"yes it is but there is a space like   cat   /ect/apt/sources.list",-1
"i see that :)",-1
"i was also reading that with a few ""tricks"" you can dd to a larger drive, then expand the resulting partition after dd does its work.",-1
"i really have to get some *modern* hardware :)",-1
"heh yeah.",-1
"still makes me wonder what canonical's thinking by going with that kvm junk.",-1
"clonezilla is like ghost, but free, and works better. ;)",-1
"xen looks amazing, still bending my mind around it.",-1
correct,-1
"so, 4 1tb drive = 2tb @ raid10 ? is that right?",-1
eggsnactly.,-1
"why would ubuntu 11.10 just boot to a blank screen on my system and then make my monitor go into sleep mode?",-1
"ive never heard the term 'apu' befor.",-1
hello,-1
"is the apu supported in the kernel uubntu offers yet?",-1
"whats your video chiset?",-1
"no clue.. when in doubt try the latest you can find",-1
"i've tried enabling nomodeset to no avail",-1
"if you are lucky, try the disrtowatch homepage and see what ones have just been released with updated kernels",-1
"do you know what kernel supports my apu?",-1
"try the grub recovery mode yet?",-1
"is there any good snes emulators for ubuntu :p?",-1
"that will install some other stuff that you will want too.",-1
"sudo apt-get install ubuntu-restricted-extras",-1
"you could always just go to a website that requires flash, and firefox should prompt you to install flash at the top of the browser",-1
"yeah i tried that, but for some reason it didin't work :s...",-1
thanks,-1
zsnes,-1
"may i ask a really stupid question ;)?",-1
:d,-1
"ich bin das übernoob :d",-1
"udev [466] this happen after some packege update",-1
"my system would not boot,it is stoping at ""/dev/sad1: 912387/4685824 file (0.6% non-contiguous), 13249484/18729774 blokcs""",-1
"the system is not booting, the only line i have i just give it to you....nothing else on the screen",-1
"i can not have access to my pc. is not loading or booting. the udev error is on start up",-1
"tell us about these errors.",-1
"hi to all, i can not boot my system. i have udev error. anyone have an idea how to fix it",-1
"pastebin your errors, so people here can help",-1
"try to pastepin the whole errors you get, so people here can help.",-1
"what is your problem with ubuntu ?",-1
"no other error, previously i had udev error but i ""fix it """,-1
"i changed from proxy server to direct internet connection and i changed all the settings. but still i can't install vim using apt-get install vim-gnome.",-1
"!repeat | snr1",-1
"i changed from proxy server to direct internet connection and i changed all the settings. but still i can't install vim using apt-get install vim-gnome.  can any one help",-1
?,-1
hello,-1
"i changed from proxy server to direct internet connection and i changed all the settings. but still i can't install vim using apt-get install vim-gnome.  can any one help?",-1
"!cn | hesay1st",-1
"etc/apt/apt.conf.d/ there is no such file available",-1
"see if proxy still configured in /etc/apt/apt.conf.d/",-1
"u should actually check if u're on a 64 or 32 bit version of ubuntu",-1
"is my computer 32 bit or 64 bit ? how can i tell?",-1
"2.6.31-20-generic #58-ubuntu smp fri mar 12 05:23:09 utc 2010 i686 gnu/linux",-1
"that is what i want to check! and i dont remember installing what version of ubuntu is on my system",-1
"uname -a",-1
"64-bit should show x86_64, not sure what 32 bit will show, probably just x86",-1
"if in doubt, you can safely go with 32-bit version of ubuntu.",-1
"it's 32 bit",-1
thanks,-1
32bit,-1
http://www.maciverse.com/install-boot-os-x-leopard-from-a-usb-flash-drive.html,-1
"that sounds like the complicated way! you installed a virtual machine, then ubuntu, just to create a boot disk?",-1
"or wait.  disk utility can do it too.",-1
"i virtualized a ubuntu instance and ran unetbootin because i'm lazy.",-1
"no, i had the virtual machine installed for a dozen other purposes.  i just borrowed it. :-)",-1
"easy fix? livecd.",-1
"really... i was messing with that, but it was asking me to insert a disc. wasn't quite sure how to get it to burn the image to usb.",-1
"substitute ""ubuntu"" wherever you see ""leopard"" and you'll be golden.",-1
"can anyone help me out with creating a bootable usb install disk for ubuntu 9.10. i need to create the disk on my mac, but am installing it on a pc.",-1
"i see.",-1
"make sure permissions are right when you copy",-1
ps1,-1
"cp your .bashrc .profile or .zshrc to their home",-1
"whoever you log in as and have the aliases setup as",-1
"just owned by the new user",-1
"if you copied your rc file there",-1
"make sure their shell is set the same as yours",-1
"you missed lots of options",-1
prompt,-1
"im trying to add a user to the system and i want my new user to inherit my alias commands. how may i do this?",-1
"no one?",-1
:),-1
"but i don't have this folder",-1
"a folder like /.ssh means hidden",-1
"now i'm using gitorius and it says to upload my public key",-1
"i installed by means of apt-get ssh",-1
"it says that it is located in ~/.ssh",-1
"i'm going to read it",-1
"hi guys",-1
"yes i know, but with ls -a",-1
"it's a website with all ducth radio stations",-1
"but it's ubuntu related is it not?",-1
"oh okey, do you might know how i would do that?",-1
"i will try! :)",-1
"google for .m3u / .pls playlist like apple users do http://www.iphoneclub.nl/forum/f22/iphone-media/f25/muziek/24705-radio-luisteren-rechtstreekse-streaming-links.html",-1
"it's asking me to search for the right plugins in both firefox and chromium",-1
firefox,-1
http://www.nederland.fm/,-1
hello!,-1
"yes please, i can't get the right plugins for this website",-1
"k i have been fighting with xorg and this crappy intel 945 graphics card",-1
"you use natty 11.04 beta ?",-1
xd,-1
"have reconfigured xorg, and told it to load the fawking intel module",-1
"any ideas apart from installing gnome or arch?",-1
"and still cant get the eye candy to work",-1
...,-1
"i mean debian*",-1
"it's not functional",-1
"needs a lot of work",-1
"says vlc cannot read the file",-1
"i've tried 2",-1
"you need the css script to play dvd's",-1
"no just plain dvd an old one and a new one both confirmed working in a stand alone dvd player",-1
"what codec?",-1
"i am using the default codec",-1
"i'm using vlc",-1
"it wont play mine",-1
"i like linux, but not being able to watch a dvd is kinda bad",-1
"then there are some dvd's who will not play, macromedia-drm",-1
"backup any data, and do a fresh install 10.04 , my best advise to wipe out current problems. :-)",-1
"how stable is 10.04?",-1
"no, should that be any problem you know of ?",-1
"my uptime is 2 days, due to a kernel update, else 24/7 no problem.",-1
"just finished creating a dummy file of 5 gb, moment pls.",-1
"your current install, is it a upgrade from 9.04 ?",-1
"why do you ask ?",-1
"if you copy a 5 gb file from ext3/ext4 to a fat32 usb hdd, yes, you get a error....",-1
"no problem copying a file.",-1
mom?,-1
?,-1
"hey guys, i'm now trying to boot a 1998 comp from a ubuntu cd",-1
"do i have to do something in bios?",-1
"or start from e?",-1
"like, start from cdrom?",-1
"or do i go into mdos",-1
"and type",-1
format:c,-1
"bios should be set on: boot from cd",-1
"and go to e",-1
"it doesnt capture sound anymore after recent updates",-1
"try terminal: alsamixer ( anything muted ? )",-1
"yeh its at 100%",-1
"it used to work",-1
"its a laptop :(",-1
"plsss i need my microphone working again so i can use skype",-1
"it still shows up in the sound settings menu",-1
"but dont see the meter going up",-1
mkdir,-1
"and not muted",-1
"i want to install firefox 4.0 beta.",-1
"come on :p i don't care for shorter, i want to know how to do it without a ppa",-1
"yes, that is a good ppa",-1
"my current installation",-1
"or wait :-)",-1
"build it yourself ?",-1
"i know. done",-1
"red2kic wrote to find a unsupported ppa, of build the source yourself ?",-1
"... i downloaded it, extracted it, i'm looking at the files as we speak.",-1
"all i want to know is how to install these files. i do not need a new tool for that now do i?",-1
"hello, i've installed ubuntu 10.04 and it seems to come without the java runtime installed",-1
"is this correct?",-1
"yes :-)",-1
!medibuntu,-1
"thanks, i'm on the case :)",-1
"sorry, you have to add the repository as shown https://help.ubuntu.com/community/medibuntu",-1
"sudo apt-get install medibuntu?",-1
"yes, install medibuntu for flash and java",-1
"doesn't seem to be working",-1
"medibuntu? ok :)",-1
"so like ->  ps ax | grep jfs",-1
"ps and conky",-1
:--),-1
"and how are you seeing those? top? ps ax ?",-1
"jfsio, jfscommit, jfssync",-1
"what processes are you seeing starting?",-1
"how to prevent jfs and xfs related process auto start every time? i don't have jfs or xfs fs installed on my pc.",-1
"i have used rcconf to disable many serivices, but don't why these jfs or xfs still exist every time i power the pc.",-1
"xfslogd/0, jfssync, jfsio and so on...",-1
"i wanna tunning my pc",-1
"yes , please wait ...",-1
"if you don't know of any being held back, you probably don't. though i would very highly recommend not loggin in as root (use sudo instead). unfortunately, you've exhausted my knowledge of apt :(",-1
"have you tried ""sudo apt-get update"" yet? you could have an anomaly in there",-1
"how can check this ?",-1
"make sure you run ""update"" first",-1
"i updated repository : apt-get update",-1
"can you post the output of ""sudo apt-get update""?",-1
"oops , sorry , ... : http://pastebin.com/x1efv3uz",-1
"sorry, ""update"" comment was meant for other person",-1
"do you have any packages ""held back"" (to keep them at a specific version)?",-1
"it happens",-1
"i have a linksys wireless n router ""rt2800"" driver",-1
"you have to modprobe it [adam|miner]",-1
oh,-1
"it does too rw",-1
"i am so wrong ;(",-1
"blacklist the thing",-1
"you have to modprobe the currently installed driver for it to work [adam|miner]",-1
